event_id,gps_time,mass_1,mass_2,mass_total,distance_mpc,redshift,snr,efficiency,chi_eff,max_epsilon,final_state,mode_parity,doppler_shift_hz,frequency_observed,v_total_kms,topology_conserved
H1L1V1-GSTLAL_AllSky-1242841854-1.xml,1242841854.0,60.53782989795906,54.42017934134031,114.95800923929937,921.9041394948923,0.01,6.625722206785563,0.04595779989673862,0.05645247543274934,0.26253847070175446,Klein_extrema,1,46.36820863927723,52.04820863927723,65003.19539932481,True
H1L1V1-GSTLAL_AllSky-1242850387-1.xml,1242850387.0,60.22650031412338,52.17282391902254,112.39932423314592,500.0,0.01,6.216441978719581,0.044651074624562095,-0.49815721888870956,0.23399078998589914,Klein_extrema,0,24.835772276115627,30.515772276115626,34749.805167515835,True
H1L1V1-GSTLAL_AllSky-1242960785-1.xml,1242960785.0,25.373803200724154,12.564620652084391,37.93842385280855,689.9618880042896,0.01,8.397020703951178,0.02980723276316071,0.5967582243190579,0.07121761582737872,Klein_relajada,-1,34.056005170647275,39.736005170647275,48420.341239043686,True
H1L1V1-GSTLAL_AllSky-1242967497-1.xml,1242967497.0,55.147273513019606,43.34203760842267,98.48931112144228,1918.9467984159387,0.01,7.74431515778549,0.041437302225423814,0.6672979010827516,0.23704175536341818,Klein_extrema,1,50.0,55.68,134571.21345781928,True
H1L1V1-GSTLAL_AllSky-1242969291-1.xml,1242969291.0,76.955115912191,52.85577933145993,129.81089524365092,500.0,0.01,7.300915518523809,0.037473562325223746,-0.10461185392139433,0.2663634992577537,Klein_extrema,1,25.0646405681865,30.7446405681865,34195.43614757526,True
H1L1V1-GSTLAL_AllSky-1242984073-1.xml,1242984073.0,66.56479136043446,22.807242756643646,89.3720341170781,1130.4740659102629,0.01,7.732953940140286,0.02370528911186527,0.6043439877814192,0.12287218628170536,Klein_deformada,0,50.0,55.68,79055.07469741805,True
H1L1V1-GSTLAL_AllSky-1243058210-1.xml,1243058210.0,51.97353822606317,17.805771531236026,69.77930975729919,500.0,0.01,6.734180279689292,0.023703720884876732,-0.30447901631545315,0.08353898529787972,Klein_relajada,-1,24.606903984044767,30.286903984044766,34914.206956240334,True
H1L1V1-GSTLAL_AllSky-1243058459-1.xml,1243058459.0,25.73518485907565,16.90295892203643,42.63814378111208,968.2057613755902,0.01,8.502378189286254,0.03627213911941342,-0.24120842531728198,0.09862184893338996,Klein_relajada,0,48.30129647583025,53.98129647583025,67571.08735381489,True
H1L1V1-GSTLAL_AllSky-1243134883-1.xml,1243134883.0,74.66943737599186,47.387475701034894,122.05691307702676,500.0,0.01,7.1601932235612225,0.035385205710025174,-0.09827612918801504,0.2319370411022563,Klein_extrema,1,25.0646405681865,30.7446405681865,34165.811047857045,True
H1L1V1-GSTLAL_AllSky-1243139732-1.xml,1243139732.0,31.474863406428135,21.496680240227285,52.97154364665542,2429.4783543367603,0.01,6.947256087317284,0.03731917208045707,-0.4558677459246823,0.10300284034651092,Klein_deformada,-1,50.0,55.68,169286.72172027355,True
H1L1V1-GSTLAL_AllSky-1243241875-1.xml,1243241875.0,37.40629364456788,11.892298917886633,49.298592562454516,2057.9613441193187,0.01,6.1497572096727335,0.02271689628583518,-0.022468151140854986,0.05165385625690299,Klein_relajada,-1,50.0,55.68,144324.25258153988,True
H1L1V1-GSTLAL_AllSky-1243305426-1.xml,1243305426.0,46.13916663606598,21.62880202094445,67.76796865701043,2096.458596716888,0.01,8.025831755964498,0.02875092559997621,-0.08923186810402217,0.11728098736123765,Klein_deformada,0,50.0,55.68,146705.05495272166,True
H1L1V1-GSTLAL_AllSky-1243407873-1.xml,1243407873.0,50.96403566366735,22.336291830161045,73.3003274938284,1033.097639569003,0.01,8.940836263092109,0.027531022839374357,-0.37166670668067203,0.13532176905286805,Klein_deformada,0,50.0,55.68,71392.13891914961,True
H1L1V1-GSTLAL_AllSky-1243497876-1.xml,1243497876.0,53.61369114134568,46.81200760477556,100.42569874612124,734.8160015421032,0.01,6.859752191569334,0.044925412974355115,0.002156883993251313,0.2321168299385109,Klein_extrema,1,36.92140660755858,42.60140660755858,51948.031879686205,True
H1L1V1-GSTLAL_AllSky-1243533585-1.xml,1243533585.0,47.654082158433745,15.437489066562836,63.091571224996585,659.3134728177183,0.01,7.333938728245956,0.02295795731852595,-0.3281491512026944,0.07967152461212308,Klein_relajada,-1,32.53148896716347,38.21148896716347,46488.77522734296,True
H1L1V1-GSTLAL_AllSky-1243536309-1.xml,1243536309.0,14.091325906687006,13.610449691495182,27.701775598182188,5000.0,0.01,7.034124430239326,0.04863497241245801,0.3755507475915214,0.07107675479134316,Klein_relajada,-1,50.0,55.68,350068.2081088974,True
H1L1V1-GSTLAL_AllSky-1243557850-1.xml,1243557850.0,67.34847645731632,33.90535643003339,101.25383288734972,1392.8186855879817,0.01,6.519197873467886,0.030137267070337787,0.5992979164450132,0.1492006672456999,Klein_deformada,0,50.0,55.68,98175.09935516083,True
H1L1V1-GSTLAL_AllSky-1243605087-1.xml,1243605087.0,51.037580826646774,40.661794088162424,91.6993749148092,857.2320635825154,0.01,8.268964783845087,0.04186812025928381,0.4154056912269196,0.2381015616841081,Klein_extrema,1,43.10266596612991,48.78266596612991,59957.007498734594,True
H1L1V1-GSTLAL_AllSky-1243734617-1.xml,1243734617.0,30.42983896580897,21.02760075106479,51.45743971687376,1585.018672739932,0.01,6.177945965001811,0.03764076507232449,0.6717477970304178,0.08974535605889467,Klein_relajada,-1,50.0,55.68,111655.80218913383,True
H1L1V1-GSTLAL_AllSky-1243926576-1.xml,1243926576.0,29.631189605117672,22.574962644620985,52.20615224973866,2147.3154270011155,0.01,9.024760927096235,0.04047459510801687,0.4374838517020223,0.14302144706586004,Klein_deformada,0,50.0,55.68,150402.55906500723,True
H1L1V1-GSTLAL_AllSky-1243931925-1.xml,1243931925.0,26.195656200603374,12.325263272028259,38.52091947263163,500.0,0.01,9.425227681463397,0.028820316128205056,0.5614743424474191,0.07847810337701358,Klein_relajada,-1,24.606903984044767,30.286903984044766,35910.69990535195,True
H1L1V1-GSTLAL_AllSky-1243983869-1.xml,1243983869.0,78.61821646401839,17.016820454726854,95.63503691874524,504.2372553330596,0.01,7.708670510153388,0.01865795293767064,-0.34208231641151343,0.10316247898801899,Klein_deformada,0,25.048134928950468,30.728134928950467,34597.24118883105,True
H1L1V1-GSTLAL_AllSky-1243985856-1.xml,1243985856.0,20.362666352475465,18.09050115475746,38.453167507232926,770.4075618455703,0.01,7.924470008174922,0.04553660575017618,0.3944032724315043,0.10406969095860343,Klein_deformada,0,38.388051444211875,44.068051444211875,53827.79376644586,True
H1L1V1-GSTLAL_AllSky-1243985990-1.xml,1243985990.0,57.6455057197263,36.67281157810155,94.31831729782786,3520.0806292891307,0.01,7.960423127842013,0.03544712627305626,0.7194761897169122,0.19960641406323554,Klein_deformada,1,50.0,55.68,246271.90289423455,True
H1L1V1-GSTLAL_AllSky-1243993298-1.xml,1243993298.0,52.94698412059156,39.96556741759518,92.91255153818673,986.5339037884403,0.01,9.324084177747952,0.04019289433110674,0.6866778882693563,0.2611506535806762,Klein_extrema,1,49.63161483551535,55.31161483551535,69536.53463113512,True
H1L1V1-GSTLAL_AllSky-1244069790-1.xml,1244069790.0,45.34242861224424,43.25836124651839,88.60078985876262,1172.7819407803277,0.01,6.327983990190557,0.048161485893445884,0.6257655713586918,0.20251822212016307,Klein_extrema,0,50.0,55.68,82941.12377045774,True
H1L1V1-GSTLAL_AllSky-1244070823-1.xml,1244070823.0,29.089404514015463,28.127435916443705,57.21684043045917,500.0,0.01,7.568149941636609,0.04867722476462759,0.44021580342568156,0.15808864351347546,Klein_deformada,0,24.835772276115627,30.515772276115626,34971.96017130363,True
H1L1V1-GSTLAL_AllSky-1244154241-1.xml,1244154241.0,26.460997345318173,23.703307844784554,50.16430519010272,1974.8845821336733,0.01,9.462055390135092,0.045831314346098835,-0.2838182256701102,0.16315630559150532,Klein_deformada,1,50.0,55.68,137468.8236014218,True
H1L1V1-GSTLAL_AllSky-1244161081-1.xml,1244161081.0,24.205140869893498,22.297661674606672,46.50280254450017,1232.652634642192,0.01,9.12347757246642,0.046847811453707575,0.4648625968962732,0.14906995016534638,Klein_deformada,0,50.0,55.68,86863.89838699551,True
H1L1V1-GSTLAL_AllSky-1244170446-1.xml,1244170446.0,24.865739773328244,15.619011522692446,40.48475129602069,1224.7895343692235,0.01,6.7479043814144415,0.03512535185371139,0.7816723493667685,0.07196848198915187,Klein_relajada,-1,50.0,55.68,86612.52795989419,True
H1L1V1-GSTLAL_AllSky-1244178825-1.xml,1244178825.0,37.0309429459041,33.66436391042102,70.69530685632512,2972.9723188350727,0.01,8.052228007544329,0.04636349628968284,0.28986150647464715,0.19794479667174483,Klein_deformada,1,50.0,55.68,208685.31483931467,True
H1L1V1-GSTLAL_AllSky-1244255684-1.xml,1244255684.0,37.38930906391853,12.81930832417674,50.20861738809527,4721.385954873795,0.01,6.176466742625254,0.02371441050409529,0.16314348241717047,0.05515589882471049,Klein_relajada,-1,50.0,55.68,330479.8404348417,True
H1L1V1-GSTLAL_AllSky-1244268714-1.xml,1244268714.0,27.112309813106876,26.58781935065342,53.700129163760295,1902.547430530721,0.01,7.846646777415939,0.049226195826074695,0.07702839291661934,0.15556681908857292,Klein_deformada,0,50.0,55.68,133068.65816937113,True
H1L1V1-GSTLAL_AllSky-1244344703-1.xml,1244344703.0,39.491682374058875,17.391616080746694,56.88329845480557,711.3899979261739,0.01,6.3917483596806335,0.027615472459254685,0.2128112146946569,0.07530402353380079,Klein_relajada,-1,35.121884126772166,40.801884126772165,50126.0235093049,True
H1L1V1-GSTLAL_AllSky-1244433614-1.xml,1244433614.0,19.58127370229852,14.824645797575668,34.40591949987419,2190.7265303538334,0.01,6.421879946963086,0.04028331256272772,0.570370900212098,0.06675469113287204,Klein_relajada,-1,50.0,55.68,154051.9018903845,True
H1L1V1-GSTLAL_AllSky-1244479509-1.xml,1244479509.0,20.593112809460443,17.057918640843432,37.651031450303876,2577.1367694678765,0.01,7.116573297588435,0.04313324954546367,0.6547537989491004,0.08668046777245902,Klein_relajada,-1,50.0,55.68,180411.31379730618,True
H1L1V1-GSTLAL_AllSky-1244562300-1.xml,1244562300.0,66.02432295907528,27.833659472331863,93.85798243140714,1087.1125961294913,0.01,6.635087848042826,0.02686267013420758,0.5896735486578408,0.12546665918947597,Klein_deformada,0,50.0,55.68,77117.3906803312,True
H1L1V1-GSTLAL_AllSky-1244579776-1.xml,1244579776.0,58.62107712386197,12.871158216424654,71.49223534028663,667.7186083573924,0.01,8.668068356248863,0.0187826146143503,0.5146549171549333,0.08729683831299544,Klein_relajada,0,33.24148913784332,38.92148913784332,46464.395277405245,True
H1L1V1-GSTLAL_AllSky-1244580182-1.xml,1244580182.0,38.46874638335639,19.095951615599052,57.56469799895544,1247.8828422364884,0.01,7.350680631295593,0.029856068534493206,-0.3246252429318339,0.09474966150115745,Klein_relajada,-1,50.0,55.68,87005.37172618427,True
H1L1V1-GSTLAL_AllSky-1244629354-1.xml,1244629354.0,65.74416482672414,51.73888633422153,117.48305116094568,2273.2102342232047,0.01,7.119127604829527,0.04147892225604202,0.6887679498120904,0.260190072127338,Klein_extrema,1,50.0,55.68,159025.7253107964,True
H1L1V1-GSTLAL_AllSky-1244635864-1.xml,1244635864.0,60.280989815034005,26.953595862098748,87.23458567713276,500.0,0.01,6.595428804279346,0.027885304103202738,0.042691510017900614,0.12032846811112376,Klein_deformada,0,24.835772276115627,30.515772276115626,34522.70290147007,True
H1L1V1-GSTLAL_AllSky-1244671674-1.xml,1244671674.0,36.20526017930576,24.52829884436471,60.733559023670466,500.0,0.01,7.032203703619409,0.03709915489946913,0.7630043960338821,0.1188352965986411,Klein_deformada,0,24.835772276115627,30.515772276115626,35892.79612456396,True
H1L1V1-GSTLAL_AllSky-1244711923-1.xml,1244711923.0,20.611002485521407,19.341463321214697,39.9524658067361,1664.942356793029,0.01,7.673609641262858,0.04753619133237499,-0.3596901942680941,0.10930220848871947,Klein_deformada,0,50.0,55.68,116608.49587263829,True
H1L1V1-GSTLAL_AllSky-1244713996-1.xml,1244713996.0,15.197818307177236,11.432249036251113,26.63006734342835,500.0,0.01,8.443240309294858,0.040089184658437936,0.3158910104185675,0.0676036122138624,Klein_relajada,-1,24.606903984044767,30.286903984044766,34877.075688032375,True
H1L1V1-GSTLAL_AllSky-1244746871-1.xml,1244746871.0,50.7223021938589,24.169729052563348,74.89203124642225,500.0,0.01,9.194174942454332,0.029060435356571532,0.23405484981208746,0.15007617506306078,Klein_deformada,0,24.835772276115627,30.515772276115626,34762.12300669426,True
H1L1V1-GSTLAL_AllSky-1244806663-1.xml,1244806663.0,41.43300697185782,29.24398353353812,70.67699050539593,1693.740561972969,0.01,7.850738682492837,0.03823254759511059,-0.3658938257039238,0.1591047229187165,Klein_deformada,0,50.0,55.68,117926.3945118765,True
H1L1V1-GSTLAL_AllSky-1244840357-1.xml,1244840357.0,47.66819715245667,39.40190770314781,87.07010485560448,754.980426955821,0.01,9.430439407721117,0.04306347632752221,-0.33000063557232073,0.26519867229518607,Klein_extrema,1,37.93958625834338,43.61958625834338,52719.377666454675,True
H1L1V1-GSTLAL_AllSky-1245035079-1.xml,1245035079.0,29.756023073590796,15.245580656079321,45.001603729670116,500.0,0.01,9.01848235685595,0.030494110544779282,0.3063886419265446,0.09281938462335218,Klein_relajada,0,24.835772276115627,30.515772276115626,35863.52893932559,True
H1L1V1-GSTLAL_AllSky-1245051768-1.xml,1245051768.0,44.83762356580933,41.77158518933131,86.60920875514064,678.3700673315334,0.01,7.654533477849899,0.04726476281957458,0.6176387780888104,0.23500740345297444,Klein_extrema,1,34.07123357244489,39.75123357244489,47803.76224337991,True
H1L1V1-GSTLAL_AllSky-1245063791-1.xml,1245063791.0,60.663497212564295,10.132314266575413,70.7958114791397,1346.728020110982,0.01,7.731664001287052,0.01668099580943834,-0.029956272116179627,0.06848000339191468,Klein_relajada,-1,50.0,55.68,93456.7218254095,True
H1L1V1-GSTLAL_AllSky-1245085972-1.xml,1245085972.0,44.28738721871868,18.92140504422126,63.20879226293994,1082.2733286534724,0.01,6.460101726166937,0.027089655753025653,0.38118638108223835,0.08296245568901991,Klein_relajada,-1,50.0,55.68,75964.0209987699,True
H1L1V1-GSTLAL_AllSky-1245113233-1.xml,1245113233.0,26.662640488355922,24.129993109011743,50.79263359736767,2174.253877403175,0.01,7.58621334671862,0.04620045526931178,0.36240980079911467,0.1335159967723844,Klein_deformada,0,50.0,55.68,151634.43967478262,True
H1L1V1-GSTLAL_AllSky-1245130483-1.xml,1245130483.0,46.44506821549541,22.686332611276395,69.13140082677181,500.0,0.01,6.415650215424739,0.029538205870226354,-0.45900319992113114,0.09825652749563595,Klein_relajada,-1,24.606903984044767,30.286903984044766,34201.40801564576,True
H1L1V1-GSTLAL_AllSky-1245132209-1.xml,1245132209.0,59.57585379768728,51.25889074399319,110.83474454168046,1679.9351214383346,0.01,9.39066503409551,0.04441588326576903,0.13600785266007054,0.34671436892078333,Klein_extrema,1,50.0,55.68,116967.51459006032,True
H1L1V1-GSTLAL_AllSky-1245194108-1.xml,1245194108.0,28.011793441275692,18.39692790801671,46.408721349292406,500.0,0.01,6.2929157335132295,0.03627026069799391,0.1998201415410762,0.07944443116152851,Klein_relajada,-1,24.606903984044767,30.286903984044766,35345.020164098096,True
H1L1V1-GSTLAL_AllSky-1245195141-1.xml,1245195141.0,53.489634500673034,16.46901369682087,69.9586481974939,1231.3165770305905,0.01,6.353900834759037,0.022315667400280067,-0.4470257365504539,0.07439658228700627,Klein_relajada,-1,50.0,55.68,85733.29854229509,True
H1L1V1-GSTLAL_AllSky-1245221073-1.xml,1245221073.0,67.37055883195015,63.207789140772334,130.5783479727225,968.5688799091022,0.01,7.327694479503253,0.04752843392523344,0.6792821713016923,0.34107767285345664,Klein_extrema,1,48.72449145537871,54.40449145537871,67598.65717717595,True
H1L1V1-GSTLAL_AllSky-1245274355-1.xml,1245274355.0,70.52361217065703,11.995647912360896,82.51926008301793,1645.6678891183913,0.01,8.397335748039467,0.016803762622557193,-0.017097467980133063,0.08733023809930637,Klein_relajada,-1,50.0,55.68,115167.7465990101,True
H1L1V1-GSTLAL_AllSky-1245334932-1.xml,1245334932.0,13.522356060887352,11.359988906787061,24.882344967674413,4919.232530989181,0.01,7.03340674433155,0.04360357871257417,0.5145601022597381,0.057232199767369374,Klein_relajada,-1,50.0,55.68,344506.1785655894,True
H1L1V1-GSTLAL_AllSky-1245337537-1.xml,1245337537.0,50.93997367538959,27.277892976531362,78.21786665192096,3897.737654286917,0.01,9.431752886805569,0.03141963649243896,0.318625820408055,0.17384443780525116,Klein_deformada,1,50.0,55.68,273120.96574162634,True
H1L1V1-GSTLAL_AllSky-1245339394-1.xml,1245339394.0,33.6987749888568,28.354000654751058,62.05277564360786,500.0,0.01,8.220005971149268,0.043655823588990283,-0.07956494099883366,0.1670078152135939,Klein_deformada,0,24.835772276115627,30.515772276115626,34204.561332902456,True
H1L1V1-GSTLAL_AllSky-1245349914-1.xml,1245349914.0,45.866234194569486,16.431821157928525,62.29805535249801,1394.635331478582,0.01,7.1102871826740435,0.024330211709313633,0.21930622709868652,0.08082929367671382,Klein_relajada,-1,50.0,55.68,97380.93901891298,True
H1L1V1-GSTLAL_AllSky-1245365349-1.xml,1245365349.0,21.878930221071418,11.711784459512103,33.59071468058352,585.3748492227379,0.01,8.118796103856763,0.03141198740737804,0.1511038974300426,0.06424917519636764,Klein_relajada,-1,28.85362735351542,34.53362735351542,40374.15508637399,True
H1L1V1-GSTLAL_AllSky-1245410848-1.xml,1245410848.0,29.433649114736955,19.45054614137969,48.88419525611664,1435.6054979301468,0.01,6.3220737598706105,0.03643307469700196,0.3170699990747792,0.0844471731379283,Klein_relajada,-1,50.0,55.68,101094.69088674542,True
H1L1V1-GSTLAL_AllSky-1245456234-1.xml,1245456234.0,50.49343745553667,19.257412598298124,69.7508500538348,1144.7919672337093,0.01,6.975666392569351,0.025255378574893617,0.3551067068937064,0.09216167378761077,Klein_relajada,-1,50.0,55.68,80853.6125116641,True
H1L1V1-GSTLAL_AllSky-1245569257-1.xml,1245569257.0,75.05387670848806,23.490788139344644,98.5446648478327,808.6438331041177,0.01,8.345878381749694,0.022519426934112255,0.4120043844450634,0.13890688314156066,Klein_deformada,0,40.30437589500083,45.98437589500083,56177.12032385649,True
H1L1V1-GSTLAL_AllSky-1245573475-1.xml,1245573475.0,19.818041766052982,15.40352533481684,35.22156710086982,652.4057225280344,0.01,6.021835613468232,0.041089903869719516,0.4334070685959105,0.06536329835318991,Klein_relajada,-1,32.18788303575931,37.86788303575931,45303.25378748548,True
H1L1V1-GSTLAL_AllSky-1245642076-1.xml,1245642076.0,26.42093836143416,11.84842792536108,38.26936628679524,1521.3741541707357,0.01,6.971590865561459,0.027937936591466213,0.5078833838204577,0.05590346841236705,Klein_relajada,-1,50.0,55.68,106959.78691903091,True
H1L1V1-GSTLAL_AllSky-1245646385-1.xml,1245646385.0,68.29471621647333,32.2476452174718,100.54236143394513,1980.6665397447339,0.01,8.75967850605516,0.02888734414841502,0.6488664159010002,0.1908121949058195,Klein_deformada,1,50.0,55.68,139070.46611108648,True
H1L1V1-GSTLAL_AllSky-1245688592-1.xml,1245688592.0,12.508570816939468,11.999559698098476,24.508130515037944,2407.7797626692022,0.01,7.018135739521054,0.04837228049058435,-0.17806463985669435,0.06240074490811463,Klein_relajada,-1,50.0,55.68,168678.99479321207,True
H1L1V1-GSTLAL_AllSky-1245691227-1.xml,1245691227.0,32.78695720784767,16.113210369961298,48.90016757780897,3586.88192112315,0.01,7.416126260033519,0.029658073505039434,-0.39737473461386824,0.08066621194519724,Klein_relajada,-1,50.0,55.68,250440.367689883,True
H1L1V1-GSTLAL_AllSky-1245764060-1.xml,1245764060.0,69.90437522902546,50.251126581925675,120.15550181095114,1775.7525600648742,0.01,6.073557915901911,0.03875420968561096,0.5718084156617813,0.21211285369295432,Klein_extrema,0,50.0,55.68,124325.29204574207,True
H1L1V1-GSTLAL_AllSky-1245874666-1.xml,1245874666.0,53.18398608525005,42.216086612493896,95.40007269774395,3101.4107615731277,0.01,6.418520804024185,0.041750975975982395,-0.0681109106154863,0.19173948400670002,Klein_deformada,0,50.0,55.68,216903.35553967737,True
H1L1V1-GSTLAL_AllSky-1245878163-1.xml,1245878163.0,35.751374479956596,22.92767861883901,58.679053098795606,3107.3495772565225,0.01,6.37970130580163,0.035652360450301596,-0.19704334783350208,0.10009975046461073,Klein_deformada,-1,50.0,55.68,217886.32739318835,True
H1L1V1-GSTLAL_AllSky-1245898498-1.xml,1245898498.0,49.35330050913497,19.022698091392453,68.37599860052742,1923.0995899799318,0.01,7.680365564478851,0.02541756915557976,-0.32174812045560763,0.10011078136589999,Klein_deformada,0,50.0,55.68,133919.52548979595,True
H1L1V1-GSTLAL_AllSky-1245955943-1.xml,1245955943.0,70.29380527764404,59.59826030753106,129.8920655851751,500.0,0.01,8.812220579400543,0.0439138051053756,0.15915538370675408,0.3769904217018309,Klein_extrema,1,25.0646405681865,30.7446405681865,34617.71999342434,True
H1L1V1-GSTLAL_AllSky-1246016029-1.xml,1246016029.0,39.00630339167273,36.336120642420724,75.34242403409345,3137.2722917694755,0.01,8.049983435498863,0.04726179359018978,0.06854571396304077,0.2149839500081994,Klein_extrema,1,50.0,55.68,220102.30485423832,True
H1L1V1-GSTLAL_AllSky-1246048404-1.xml,1246048404.0,21.871777916565858,12.07348385379335,33.94526177035921,500.0,0.01,6.970857042114852,0.03208047996802089,0.3098826652518484,0.05693344443672443,Klein_relajada,-1,24.606903984044767,30.286903984044766,35365.521414433315,True
H1L1V1-GSTLAL_AllSky-1246191236-1.xml,1246191236.0,33.292664084076975,19.181266834615244,52.47393091869222,2013.2243617109027,0.01,7.62344877179374,0.033045637665012395,-0.48712590557785246,0.09914492430183929,Klein_relajada,0,50.0,55.68,139901.95398926103,True
H1L1V1-GSTLAL_AllSky-1246212043-1.xml,1246212043.0,65.0620736511033,27.15344568107465,92.21551933217796,500.0,0.01,7.164489442822747,0.02669387042699288,-0.4979199161901182,0.13227021970807532,Klein_deformada,0,24.835772276115627,30.515772276115626,35295.74524516735,True
H1L1V1-GSTLAL_AllSky-1246272532-1.xml,1246272532.0,22.03693485570961,15.008484000699092,37.0454188564087,1755.786636030097,0.01,7.600832869878542,0.037242416604613235,-0.1686501315164755,0.0786492906587238,Klein_relajada,-1,50.0,55.68,123237.24933662964,True
H1L1V1-GSTLAL_AllSky-1246296410-1.xml,1246296410.0,59.21124932634647,13.524422046926066,72.73567137327254,891.3572704006584,0.01,7.626516310661073,0.019136386886475155,0.159579783723523,0.07961499301520021,Klein_relajada,-1,44.07383225570356,49.75383225570356,62677.37111246799,True
H1L1V1-GSTLAL_AllSky-1246385767-1.xml,1246385767.0,19.44719374452882,19.0023369738379,38.44953071836672,4147.953244628765,0.01,7.46264888057306,0.04908499544657218,0.34246456067078535,0.10563165164484263,Klein_deformada,0,50.0,55.68,290804.02175371774,True
H1L1V1-GSTLAL_AllSky-1246393733-1.xml,1246393733.0,63.142651241152905,30.58728376828393,93.72993500943683,593.9433294582572,0.01,6.8715618815908766,0.02937662303818426,0.5644322151119014,0.14190474302843267,Klein_deformada,0,29.544021624282294,35.224021624282294,41626.93612013303,True
H1L1V1-GSTLAL_AllSky-1246457131-1.xml,1246457131.0,25.115987650639667,17.406330504073694,42.52231815471336,583.8930853343477,0.01,9.395042844999596,0.03772151467215804,0.21726849723568276,0.1130228056888334,Klein_deformada,0,29.040323750061866,34.720323750061866,41640.22974486663,True
H1L1V1-GSTLAL_AllSky-1246487219-1.xml,1246487219.0,70.45412186069755,20.691676911062835,91.14579877176038,1364.5068445693598,0.01,9.256692036006779,0.021747603328006605,-0.26353491985616095,0.13761479798387904,Klein_deformada,0,50.0,55.68,95476.29861048539,True
H1L1V1-GSTLAL_AllSky-1246514951-1.xml,1246514951.0,16.803697208587824,11.85905102531455,28.662748233902374,4134.228440733201,0.01,8.350882756793284,0.038229623226616515,-0.11365916257590108,0.06862960457158065,Klein_relajada,-1,50.0,55.68,289767.2468184324,True
H1L1V1-GSTLAL_AllSky-1246523564-1.xml,1246523564.0,77.89912347961848,26.24205897412333,104.1411824537418,500.0,0.01,6.64057992077882,0.023474893067822154,0.08719184728016194,0.12175684848453451,Klein_deformada,0,24.835772276115627,30.515772276115626,34487.57314456128,True
H1L1V1-GSTLAL_AllSky-1246527224-1.xml,1246527224.0,27.8790871184227,14.138765450547815,42.01785256897051,1813.5494351930045,0.01,8.683763890929221,0.030285837036901853,-0.44245272332935126,0.08287865682189698,Klein_relajada,-1,50.0,55.68,127128.58261396861,True
H1L1V1-GSTLAL_AllSky-1246546020-1.xml,1246546020.0,42.33990730494098,24.476566322728626,66.81647362766961,1034.8099254416697,0.01,7.717627128516185,0.03312387332021604,-0.4922965576360356,0.12810607397472723,Klein_deformada,0,50.0,55.68,72906.02057239249,True
H1L1V1-GSTLAL_AllSky-1246600287-1.xml,1246600287.0,47.73647434601566,11.142756031095235,58.8792303771109,680.3352500290459,0.01,6.834517415992799,0.019336890655415793,0.08434939700450961,0.0583603494855005,Klein_relajada,-1,33.57715608533596,39.25715608533596,47092.09348217822,True
H1L1V1-GSTLAL_AllSky-1246602484-1.xml,1246602484.0,56.6947804634485,48.64697935200709,105.34175981545559,604.5486390410938,0.01,8.458494564487275,0.04432201620984853,-0.42061694368108477,0.296192744231724,Klein_extrema,1,30.34370479168127,36.02370479168127,41757.58354690071,True
H1L1V1-GSTLAL_AllSky-1246626158-1.xml,1246626158.0,15.926205218956575,11.87178686092676,27.797992079883336,1603.13542962985,0.01,8.22288043295772,0.039816988284933214,-0.18838504429069253,0.06826012400790206,Klein_relajada,-1,50.0,55.68,111362.06588109255,True
H1L1V1-GSTLAL_AllSky-1246663515-1.xml,1246663515.0,52.857167782117415,12.089293556196559,64.94646133831398,2800.214691543972,0.01,7.704723832012924,0.019148650268988945,-0.4186696038285905,0.07186410153988446,Klein_relajada,-1,50.0,55.68,196485.3128966758,True
H1L1V1-GSTLAL_AllSky-1246677756-1.xml,1246677756.0,20.288278607599263,20.030502927207294,40.31878153480656,2157.5502480647506,0.01,7.584427306307485,0.04949177417093353,0.5223429001511735,0.11350747898517222,Klein_deformada,0,50.0,55.68,152012.43818332066,True
H1L1V1-GSTLAL_AllSky-1246684845-1.xml,1246684845.0,13.642773363102428,11.638802038342797,25.281575401445224,1768.2188099881137,0.01,7.852296100469678,0.04412444589842862,-0.16044248340962308,0.06569636327940037,Klein_relajada,-1,50.0,55.68,124033.0348543865,True
H1L1V1-GSTLAL_AllSky-1246779793-1.xml,1246779793.0,56.26678910616564,18.37068292732858,74.63747203349422,1652.8010241953764,0.01,7.776630056345996,0.02305969878086791,-0.0232452920900027,0.10038371277317243,Klein_deformada,0,50.0,55.68,115536.8891869173,True
H1L1V1-GSTLAL_AllSky-1246835605-1.xml,1246835605.0,42.385366579626805,15.136788129914606,57.52215470954141,500.0,0.01,6.281778505049881,0.02428491892500497,0.5582854933727164,0.06581360590252837,Klein_relajada,-1,24.606903984044767,30.286903984044766,35568.16415250778,True
H1L1V1-GSTLAL_AllSky-1246849694-1.xml,1246849694.0,69.08415197296974,49.90761870732088,118.99177068029061,500.0,0.01,7.475758730075184,0.03889671062436897,-0.26372396961413047,0.2595053663775423,Klein_extrema,1,25.0646405681865,30.7446405681865,35231.73525282708,True
H1L1V1-GSTLAL_AllSky-1246852494-1.xml,1246852494.0,44.350874665454825,36.21131884253187,80.56219350798669,500.0,0.01,6.248812012577396,0.04265894448817903,0.4556680446556698,0.1610646046892115,Klein_deformada,0,24.835772276115627,30.515772276115626,34537.75268582717,True
