event_id,gps_time,mass_1,mass_2,mass_total,distance_mpc,redshift,snr,efficiency,chi_eff,max_epsilon,final_state,mode_parity,combined_factor,doppler_shift_hz,frequency_observed,v_total_kms,v_peculiar_c,beta,doppler_factor,klein_scale_correction,topology_conserved,doppler_realistic,beta_physical
H1L1V1-GSTLAL_AllSky-1241956664-1.xml,1241956664.0,47.984708865604055,15.846105248926474,63.830814114530526,1404.9579915993854,0.3888910709597381,8.645593756860464,0.02320929573069485,0.683626985862779,0.09606129434872838,Klein_relajada,0,0.13841782111621692,-0.06711941941075672,5.612880580589243,97899.90661706057,0.05,0.05,0.9881832008079653,1.0000025807740252,True,True,False
H1L1V1-GSTLAL_AllSky-1241912955-1.xml,1241912955.0,47.984708865604055,15.846105248926474,63.830814114530526,1404.9579915993854,0.3888910709597381,8.645593756860464,0.02320929573069485,0.683626985862779,0.09606129434872838,Klein_relajada,0,0.13841782111621692,-0.06711941941075672,5.612880580589243,97899.90661706057,0.05,0.05,0.9881832008079653,1.0000025807740252,True,True,False
H1L1V1-GSTLAL_AllSky-1241816086-1.xml,1241816086.0,47.984708865604055,15.846105248926474,63.830814114530526,1404.9579915993854,0.3888910709597381,8.645593756860464,0.02320929573069485,0.683626985862779,0.09606129434872838,Klein_relajada,0,0.13841782111621692,-0.06711941941075672,5.612880580589243,97899.90661706057,0.05,0.05,0.9881832008079653,1.0000025807740252,True,True,False
H1L1V1-GSTLAL_AllSky-1241940902-1.xml,1241940902.0,41.38641407008592,25.90375488641846,67.29016895650437,2056.960771213075,1.0060695108139799,7.624952464095054,0.03503599837623205,0.6663488033021034,0.13482316566671232,Klein_deformada,0,0.17133670487791564,0.2663351180125204,5.94633511801252,143698.95033344283,0.05,0.05,1.0468899855655847,1.0000037784410356,True,True,False
H1L1V1-GSTLAL_AllSky-1241959580-1.xml,1241959580.0,47.984708865604055,15.846105248926474,63.830814114530526,1404.9579915993854,0.3888910709597381,8.645593756860464,0.02320929573069485,0.683626985862779,0.09606129434872838,Klein_relajada,0,0.13841782111621692,-0.06711941941075672,5.612880580589243,97899.90661706057,0.05,0.05,0.9881832008079653,1.0000025807740252,True,True,False
H1L1V1-GSTLAL_AllSky-1242107479-1.xml,1242107479.0,30.33877268820805,11.020059550834707,41.358832239042755,1028.5833399768962,1.0120492731647366,6.7441959638983375,0.02452934126780671,0.7060187123007251,0.05131514941704977,Klein_relajada,-1,0.057679903930884534,0.22493295244757316,5.904932952447573,73005.33153708998,0.05,0.05,1.039600871909784,1.0000018894096352,True,True,False
H1L1V1-GSTLAL_AllSky-1242139414-1.xml,1242139414.0,41.38641407008592,25.90375488641846,67.29016895650437,2056.960771213075,1.0060695108139799,7.624952464095054,0.03503599837623205,0.6663488033021034,0.13482316566671232,Klein_deformada,0,0.17133670487791564,0.2663351180125204,5.94633511801252,143698.95033344283,0.05,0.05,1.0468899855655847,1.0000037784410356,True,True,False
H1L1V1-GSTLAL_AllSky-1242279434-1.xml,1242279434.0,41.38641407008592,25.90375488641846,67.29016895650437,2056.960771213075,1.0060695108139799,7.624952464095054,0.03503599837623205,0.6663488033021034,0.13482316566671232,Klein_deformada,0,0.17133670487791564,0.2663351180125204,5.94633511801252,143698.95033344283,0.05,0.05,1.0468899855655847,1.0000037784410356,True,True,False
H1L1V1-GSTLAL_AllSky-1242290807-1.xml,1242290807.0,41.38641407008592,25.90375488641846,67.29016895650437,2056.960771213075,1.0060695108139799,7.624952464095054,0.03503599837623205,0.6663488033021034,0.13482316566671232,Klein_deformada,0,0.17133670487791564,0.2663351180125204,5.94633511801252,143698.95033344283,0.05,0.05,1.0468899855655847,1.0000037784410356,True,True,False
H1L1V1-GSTLAL_AllSky-1242315362-1.xml,1242315362.0,41.57238008569028,22.643581483412653,64.21596156910293,1326.80574634086,0.6505345769841694,8.487042691833166,0.03178713986232109,0.6237572602882289,0.12993079418848774,Klein_deformada,0,0.18378803287691398,0.07423976532382337,5.754239765323823,92997.1853735662,0.05,0.05,1.013070381218983,1.0000024372157936,True,True,False
H1L1V1-GSTLAL_AllSky-1242369559-1.xml,1242369559.0,41.38641407008592,25.90375488641846,67.29016895650437,2056.960771213075,1.0060695108139799,7.624952464095054,0.03503599837623205,0.6663488033021034,0.13482316566671232,Klein_deformada,0,0.17133670487791564,0.2663351180125204,5.94633511801252,143698.95033344283,0.05,0.05,1.0468899855655847,1.0000037784410356,True,True,False
H1L1V1-GSTLAL_AllSky-1242420354-1.xml,1242420354.0,47.984708865604055,15.846105248926474,63.830814114530526,1404.9579915993854,0.3888910709597381,8.645593756860464,0.02320929573069485,0.683626985862779,0.09606129434872838,Klein_relajada,0,0.13841782111621692,-0.06711941941075672,5.612880580589243,97899.90661706057,0.05,0.05,0.9881832008079653,1.0000025807740252,True,True,False
H1L1V1-GSTLAL_AllSky-1242456568-1.xml,1242456568.0,41.57238008569028,22.643581483412653,64.21596156910293,1326.80574634086,0.6505345769841694,8.487042691833166,0.03178713986232109,0.6237572602882289,0.12993079418848774,Klein_deformada,0,0.18378803287691398,0.07423976532382337,5.754239765323823,92997.1853735662,0.05,0.05,1.013070381218983,1.0000024372157936,True,True,False
H1L1V1-GSTLAL_AllSky-1242442967-1.xml,1242442967.0,41.57238008569028,22.643581483412653,64.21596156910293,1326.80574634086,0.6505345769841694,8.487042691833166,0.03178713986232109,0.6237572602882289,0.12993079418848774,Klein_deformada,0,0.18378803287691398,0.07423976532382337,5.754239765323823,92997.1853735662,0.05,0.05,1.013070381218983,1.0000024372157936,True,True,False
H1L1V1-GSTLAL_AllSky-1242510975-1.xml,1242510975.0,28.018500428138765,15.49907330247981,43.51757373061857,500.0,0.6326038182582647,8.76157638735431,0.032126913383150525,0.029025270236029965,0.09187073507823382,Klein_relajada,0,0.13415541052505614,0.06454346268932998,5.74454346268933,35785.09537218234,0.05,0.05,1.0113632856847412,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1242459857-1.xml,1242459857.0,41.57238008569028,22.643581483412653,64.21596156910293,1326.80574634086,0.6505345769841694,8.487042691833166,0.03178713986232109,0.6237572602882289,0.12993079418848774,Klein_deformada,0,0.18378803287691398,0.07423976532382337,5.754239765323823,92997.1853735662,0.05,0.05,1.013070381218983,1.0000024372157936,True,True,False
H1L1V1-GSTLAL_AllSky-1242566558-1.xml,1242566558.0,41.38641407008592,25.90375488641846,67.29016895650437,2056.960771213075,1.0060695108139799,7.624952464095054,0.03503599837623205,0.6663488033021034,0.13482316566671232,Klein_deformada,0,0.17133670487791564,0.2663351180125204,5.94633511801252,143698.95033344283,0.05,0.05,1.0468899855655847,1.0000037784410356,True,True,False
H1L1V1-GSTLAL_AllSky-1242565015-1.xml,1242565015.0,41.57238008569028,22.643581483412653,64.21596156910293,1326.80574634086,0.6505345769841694,8.487042691833166,0.03178713986232109,0.6237572602882289,0.12993079418848774,Klein_deformada,0,0.18378803287691398,0.07423976532382337,5.754239765323823,92997.1853735662,0.05,0.05,1.013070381218983,1.0000024372157936,True,True,False
H1L1V1-GSTLAL_AllSky-1242588150-1.xml,1242588150.0,28.018500428138765,15.49907330247981,43.51757373061857,500.0,0.6326038182582647,8.76157638735431,0.032126913383150525,0.029025270236029965,0.09187073507823382,Klein_relajada,0,0.13415541052505614,0.06454346268932998,5.74454346268933,35785.09537218234,0.05,0.05,1.0113632856847412,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1242571165-1.xml,1242571165.0,28.018500428138765,15.49907330247981,43.51757373061857,500.0,0.6326038182582647,8.76157638735431,0.032126913383150525,0.029025270236029965,0.09187073507823382,Klein_relajada,0,0.13415541052505614,0.06454346268932998,5.74454346268933,35785.09537218234,0.05,0.05,1.0113632856847412,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1242632879-1.xml,1242632879.0,27.351092552117496,11.123219521446023,38.47431207356352,1142.2494296055484,0.24256590741322184,8.806285075999428,0.026267312905692133,0.5542231228557482,0.06674834693363557,Klein_relajada,-1,0.09796749524155117,-0.18768189715061645,5.492318102849383,80403.82489129934,0.05,0.05,0.966957412473483,1.0000020982034166,True,True,False
H1L1V1-GSTLAL_AllSky-1242717927-1.xml,1242717927.0,28.018500428138765,15.49907330247981,43.51757373061857,500.0,0.6326038182582647,8.76157638735431,0.032126913383150525,0.029025270236029965,0.09187073507823382,Klein_relajada,0,0.13415541052505614,0.06454346268932998,5.74454346268933,35785.09537218234,0.05,0.05,1.0113632856847412,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1242729611-1.xml,1242729611.0,41.57238008569028,22.643581483412653,64.21596156910293,1326.80574634086,0.6505345769841694,8.487042691833166,0.03178713986232109,0.6237572602882289,0.12993079418848774,Klein_deformada,0,0.18378803287691398,0.07423976532382337,5.754239765323823,92997.1853735662,0.05,0.05,1.013070381218983,1.0000024372157936,True,True,False
H1L1V1-GSTLAL_AllSky-1242753325-1.xml,1242753325.0,28.018500428138765,15.49907330247981,43.51757373061857,500.0,0.6326038182582647,8.76157638735431,0.032126913383150525,0.029025270236029965,0.09187073507823382,Klein_relajada,0,0.13415541052505614,0.06454346268932998,5.74454346268933,35785.09537218234,0.05,0.05,1.0113632856847412,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1242755794-1.xml,1242755794.0,27.351092552117496,11.123219521446023,38.47431207356352,1142.2494296055484,0.24256590741322184,8.806285075999428,0.026267312905692133,0.5542231228557482,0.06674834693363557,Klein_relajada,-1,0.09796749524155117,-0.18768189715061645,5.492318102849383,80403.82489129934,0.05,0.05,0.966957412473483,1.0000020982034166,True,True,False
H1L1V1-GSTLAL_AllSky-1242794162-1.xml,1242794162.0,27.351092552117496,11.123219521446023,38.47431207356352,1142.2494296055484,0.24256590741322184,8.806285075999428,0.026267312905692133,0.5542231228557482,0.06674834693363557,Klein_relajada,-1,0.09796749524155117,-0.18768189715061645,5.492318102849383,80403.82489129934,0.05,0.05,0.966957412473483,1.0000020982034166,True,True,False
H1L1V1-GSTLAL_AllSky-1242808754-1.xml,1242808754.0,44.591600512261806,21.024536917347483,65.6161374296093,500.0,0.4538069539142591,8.579520658744897,0.028859638744356035,0.5320497919717553,0.12185008590379559,Klein_deformada,0,0.1742358882135758,-0.0320562391121193,5.64794376088788,34860.58381741284,0.05,0.05,0.9943562959309649,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1242837242-1.xml,1242837242.0,27.351092552117496,11.123219521446023,38.47431207356352,1142.2494296055484,0.24256590741322184,8.806285075999428,0.026267312905692133,0.5542231228557482,0.06674834693363557,Klein_relajada,-1,0.09796749524155117,-0.18768189715061645,5.492318102849383,80403.82489129934,0.05,0.05,0.966957412473483,1.0000020982034166,True,True,False
H1L1V1-GSTLAL_AllSky-1242841854-1.xml,1242841854.0,28.018500428138765,15.49907330247981,43.51757373061857,500.0,0.6326038182582647,8.76157638735431,0.032126913383150525,0.029025270236029965,0.09187073507823382,Klein_relajada,0,0.13415541052505614,0.06454346268932998,5.74454346268933,35785.09537218234,0.05,0.05,1.0113632856847412,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1242850387-1.xml,1242850387.0,27.351092552117496,11.123219521446023,38.47431207356352,1142.2494296055484,0.24256590741322184,8.806285075999428,0.026267312905692133,0.5542231228557482,0.06674834693363557,Klein_relajada,-1,0.09796749524155117,-0.18768189715061645,5.492318102849383,80403.82489129934,0.05,0.05,0.966957412473483,1.0000020982034166,True,True,False
H1L1V1-GSTLAL_AllSky-1242960785-1.xml,1242960785.0,44.591600512261806,21.024536917347483,65.6161374296093,500.0,0.4538069539142591,8.579520658744897,0.028859638744356035,0.5320497919717553,0.12185008590379559,Klein_deformada,0,0.1742358882135758,-0.0320562391121193,5.64794376088788,34860.58381741284,0.05,0.05,0.9943562959309649,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1242967497-1.xml,1242967497.0,44.591600512261806,21.024536917347483,65.6161374296093,500.0,0.4538069539142591,8.579520658744897,0.028859638744356035,0.5320497919717553,0.12185008590379559,Klein_deformada,0,0.1742358882135758,-0.0320562391121193,5.64794376088788,34860.58381741284,0.05,0.05,0.9943562959309649,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1242984073-1.xml,1242984073.0,44.591600512261806,21.024536917347483,65.6161374296093,500.0,0.4538069539142591,8.579520658744897,0.028859638744356035,0.5320497919717553,0.12185008590379559,Klein_deformada,0,0.1742358882135758,-0.0320562391121193,5.64794376088788,34860.58381741284,0.05,0.05,0.9943562959309649,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1242969291-1.xml,1242969291.0,66.40607247686762,39.96369030858075,106.36976278544837,1524.4787583258887,0.18868617328763862,6.690386263881031,0.03407231074989535,0.7269196815991168,0.18185792614899085,Klein_deformada,1,0.20278329518084984,-0.13399897731307941,5.54600102268692,107212.79997073894,0.05,0.05,0.9764086307547395,1.0000028003222905,True,True,False
H1L1V1-GSTLAL_AllSky-1243058210-1.xml,1243058210.0,27.351092552117496,11.123219521446023,38.47431207356352,1142.2494296055484,0.24256590741322184,8.806285075999428,0.026267312905692133,0.5542231228557482,0.06674834693363557,Klein_relajada,-1,0.09796749524155117,-0.18768189715061645,5.492318102849383,80403.82489129934,0.05,0.05,0.966957412473483,1.0000020982034166,True,True,False
H1L1V1-GSTLAL_AllSky-1243058459-1.xml,1243058459.0,44.591600512261806,21.024536917347483,65.6161374296093,500.0,0.4538069539142591,8.579520658744897,0.028859638744356035,0.5320497919717553,0.12185008590379559,Klein_deformada,0,0.1742358882135758,-0.0320562391121193,5.64794376088788,34860.58381741284,0.05,0.05,0.9943562959309649,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1243134883-1.xml,1243134883.0,66.40607247686762,39.96369030858075,106.36976278544837,1524.4787583258887,0.18868617328763862,6.690386263881031,0.03407231074989535,0.7269196815991168,0.18185792614899085,Klein_deformada,1,0.20278329518084984,-0.13399897731307941,5.54600102268692,107212.79997073894,0.05,0.05,0.9764086307547395,1.0000028003222905,True,True,False
H1L1V1-GSTLAL_AllSky-1243139732-1.xml,1243139732.0,66.40607247686762,39.96369030858075,106.36976278544837,1524.4787583258887,0.18868617328763862,6.690386263881031,0.03407231074989535,0.7269196815991168,0.18185792614899085,Klein_deformada,1,0.20278329518084984,-0.13399897731307941,5.54600102268692,107212.79997073894,0.05,0.05,0.9764086307547395,1.0000028003222905,True,True,False
H1L1V1-GSTLAL_AllSky-1243241875-1.xml,1243241875.0,66.40607247686762,39.96369030858075,106.36976278544837,1524.4787583258887,0.18868617328763862,6.690386263881031,0.03407231074989535,0.7269196815991168,0.18185792614899085,Klein_deformada,1,0.20278329518084984,-0.13399897731307941,5.54600102268692,107212.79997073894,0.05,0.05,0.9764086307547395,1.0000028003222905,True,True,False
H1L1V1-GSTLAL_AllSky-1243305426-1.xml,1243305426.0,39.64240039025217,28.934692167536095,68.57709255778826,5000.0,0.1700052148151127,7.796783511422007,0.03919570145368994,-0.00504119456291191,0.15717890126309134,Klein_deformada,1,0.20424831095191634,-0.14413222970947626,5.5358677702905235,350038.04285446,0.05,0.05,0.9746246074455147,1.0000091845238095,True,True,False
H1L1V1-GSTLAL_AllSky-1243407873-1.xml,1243407873.0,44.591600512261806,21.024536917347483,65.6161374296093,500.0,0.4538069539142591,8.579520658744897,0.028859638744356035,0.5320497919717553,0.12185008590379559,Klein_deformada,0,0.1742358882135758,-0.0320562391121193,5.64794376088788,34860.58381741284,0.05,0.05,0.9943562959309649,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1243497876-1.xml,1243497876.0,66.40607247686762,39.96369030858075,106.36976278544837,1524.4787583258887,0.18868617328763862,6.690386263881031,0.03407231074989535,0.7269196815991168,0.18185792614899085,Klein_deformada,1,0.20278329518084984,-0.13399897731307941,5.54600102268692,107212.79997073894,0.05,0.05,0.9764086307547395,1.0000028003222905,True,True,False
H1L1V1-GSTLAL_AllSky-1243533585-1.xml,1243533585.0,39.64240039025217,28.934692167536095,68.57709255778826,5000.0,0.1700052148151127,7.796783511422007,0.03919570145368994,-0.00504119456291191,0.15717890126309134,Klein_deformada,1,0.20424831095191634,-0.14413222970947626,5.5358677702905235,350038.04285446,0.05,0.05,0.9746246074455147,1.0000091845238095,True,True,False
H1L1V1-GSTLAL_AllSky-1243536309-1.xml,1243536309.0,39.64240039025217,28.934692167536095,68.57709255778826,5000.0,0.1700052148151127,7.796783511422007,0.03919570145368994,-0.00504119456291191,0.15717890126309134,Klein_deformada,1,0.20424831095191634,-0.14413222970947626,5.5358677702905235,350038.04285446,0.05,0.05,0.9746246074455147,1.0000091845238095,True,True,False
H1L1V1-GSTLAL_AllSky-1243605087-1.xml,1243605087.0,19.631415925400624,12.180877082207095,31.81229300760772,1093.7441491583456,0.5864903765298359,9.335620304304818,0.034819151361255705,0.6329804100054894,0.07755639236599987,Klein_relajada,0,0.12067283855010993,0.03963570280953288,5.719635702809533,76191.55588963129,0.05,0.05,1.0069781166918192,1.000002009103836,True,True,False
H1L1V1-GSTLAL_AllSky-1243557850-1.xml,1243557850.0,39.64240039025217,28.934692167536095,68.57709255778826,5000.0,0.1700052148151127,7.796783511422007,0.03919570145368994,-0.00504119456291191,0.15717890126309134,Klein_deformada,1,0.20424831095191634,-0.14413222970947626,5.5358677702905235,350038.04285446,0.05,0.05,0.9746246074455147,1.0000091845238095,True,True,False
H1L1V1-GSTLAL_AllSky-1243734617-1.xml,1243734617.0,66.40607247686762,39.96369030858075,106.36976278544837,1524.4787583258887,0.18868617328763862,6.690386263881031,0.03407231074989535,0.7269196815991168,0.18185792614899085,Klein_deformada,1,0.20278329518084984,-0.13399897731307941,5.54600102268692,107212.79997073894,0.05,0.05,0.9764086307547395,1.0000028003222905,True,True,False
H1L1V1-GSTLAL_AllSky-1243926576-1.xml,1243926576.0,39.64240039025217,28.934692167536095,68.57709255778826,5000.0,0.1700052148151127,7.796783511422007,0.03919570145368994,-0.00504119456291191,0.15717890126309134,Klein_deformada,1,0.20424831095191634,-0.14413222970947626,5.5358677702905235,350038.04285446,0.05,0.05,0.9746246074455147,1.0000091845238095,True,True,False
H1L1V1-GSTLAL_AllSky-1243983869-1.xml,1243983869.0,19.631415925400624,12.180877082207095,31.81229300760772,1093.7441491583456,0.5864903765298359,9.335620304304818,0.034819151361255705,0.6329804100054894,0.07755639236599987,Klein_relajada,0,0.12067283855010993,0.03963570280953288,5.719635702809533,76191.55588963129,0.05,0.05,1.0069781166918192,1.000002009103836,True,True,False
H1L1V1-GSTLAL_AllSky-1243931925-1.xml,1243931925.0,19.631415925400624,12.180877082207095,31.81229300760772,1093.7441491583456,0.5864903765298359,9.335620304304818,0.034819151361255705,0.6329804100054894,0.07755639236599987,Klein_relajada,0,0.12067283855010993,0.03963570280953288,5.719635702809533,76191.55588963129,0.05,0.05,1.0069781166918192,1.000002009103836,True,True,False
H1L1V1-GSTLAL_AllSky-1243985856-1.xml,1243985856.0,73.8499167320162,48.77778124929536,122.62769798131156,1218.7232479180136,0.5438591887711469,7.125417407136572,0.03641995192834047,-0.07812412709371724,0.23867092572751333,Klein_extrema,1,0.2834383281260372,0.05932889939941344,5.739328899399413,85672.53544331934,0.05,0.05,1.0104452287675023,1.0000022386785374,True,True,False
H1L1V1-GSTLAL_AllSky-1243985990-1.xml,1243985990.0,19.631415925400624,12.180877082207095,31.81229300760772,1093.7441491583456,0.5864903765298359,9.335620304304818,0.034819151361255705,0.6329804100054894,0.07755639236599987,Klein_relajada,0,0.12067283855010993,0.03963570280953288,5.719635702809533,76191.55588963129,0.05,0.05,1.0069781166918192,1.000002009103836,True,True,False
H1L1V1-GSTLAL_AllSky-1243993298-1.xml,1243993298.0,39.64240039025217,28.934692167536095,68.57709255778826,5000.0,0.1700052148151127,7.796783511422007,0.03919570145368994,-0.00504119456291191,0.15717890126309134,Klein_deformada,1,0.20424831095191634,-0.14413222970947626,5.5358677702905235,350038.04285446,0.05,0.05,0.9746246074455147,1.0000091845238095,True,True,False
H1L1V1-GSTLAL_AllSky-1244069790-1.xml,1244069790.0,19.631415925400624,12.180877082207095,31.81229300760772,1093.7441491583456,0.5864903765298359,9.335620304304818,0.034819151361255705,0.6329804100054894,0.07755639236599987,Klein_relajada,0,0.12067283855010993,0.03963570280953288,5.719635702809533,76191.55588963129,0.05,0.05,1.0069781166918192,1.000002009103836,True,True,False
H1L1V1-GSTLAL_AllSky-1244070823-1.xml,1244070823.0,73.8499167320162,48.77778124929536,122.62769798131156,1218.7232479180136,0.5438591887711469,7.125417407136572,0.03641995192834047,-0.07812412709371724,0.23867092572751333,Klein_extrema,1,0.2834383281260372,0.05932889939941344,5.739328899399413,85672.53544331934,0.05,0.05,1.0104452287675023,1.0000022386785374,True,True,False
H1L1V1-GSTLAL_AllSky-1244154241-1.xml,1244154241.0,73.8499167320162,48.77778124929536,122.62769798131156,1218.7232479180136,0.5438591887711469,7.125417407136572,0.03641995192834047,-0.07812412709371724,0.23867092572751333,Klein_extrema,1,0.2834383281260372,0.05932889939941344,5.739328899399413,85672.53544331934,0.05,0.05,1.0104452287675023,1.0000022386785374,True,True,False
H1L1V1-GSTLAL_AllSky-1244161081-1.xml,1244161081.0,24.088226314020574,22.62044546335833,46.7086717773789,500.0,0.33533076737153633,7.015973284465081,0.04756265848464249,0.008701446119058764,0.11689954721150633,Klein_deformada,0,0.13669401670033215,-0.09606611049655456,5.583933889503445,35249.12294622495,0.05,0.05,0.9830869523773671,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1244170446-1.xml,1244170446.0,73.8499167320162,48.77778124929536,122.62769798131156,1218.7232479180136,0.5438591887711469,7.125417407136572,0.03641995192834047,-0.07812412709371724,0.23867092572751333,Klein_extrema,1,0.2834383281260372,0.05932889939941344,5.739328899399413,85672.53544331934,0.05,0.05,1.0104452287675023,1.0000022386785374,True,True,False
H1L1V1-GSTLAL_AllSky-1244178825-1.xml,1244178825.0,19.631415925400624,12.180877082207095,31.81229300760772,1093.7441491583456,0.5864903765298359,9.335620304304818,0.034819151361255705,0.6329804100054894,0.07755639236599987,Klein_relajada,0,0.12067283855010993,0.03963570280953288,5.719635702809533,76191.55588963129,0.05,0.05,1.0069781166918192,1.000002009103836,True,True,False
H1L1V1-GSTLAL_AllSky-1244255684-1.xml,1244255684.0,73.8499167320162,48.77778124929536,122.62769798131156,1218.7232479180136,0.5438591887711469,7.125417407136572,0.03641995192834047,-0.07812412709371724,0.23867092572751333,Klein_extrema,1,0.2834383281260372,0.05932889939941344,5.739328899399413,85672.53544331934,0.05,0.05,1.0104452287675023,1.0000022386785374,True,True,False
H1L1V1-GSTLAL_AllSky-1244268714-1.xml,1244268714.0,24.088226314020574,22.62044546335833,46.7086717773789,500.0,0.33533076737153633,7.015973284465081,0.04756265848464249,0.008701446119058764,0.11689954721150633,Klein_deformada,0,0.13669401670033215,-0.09606611049655456,5.583933889503445,35249.12294622495,0.05,0.05,0.9830869523773671,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1244344703-1.xml,1244344703.0,24.088226314020574,22.62044546335833,46.7086717773789,500.0,0.33533076737153633,7.015973284465081,0.04756265848464249,0.008701446119058764,0.11689954721150633,Klein_deformada,0,0.13669401670033215,-0.09606611049655456,5.583933889503445,35249.12294622495,0.05,0.05,0.9830869523773671,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1244479509-1.xml,1244479509.0,24.088226314020574,22.62044546335833,46.7086717773789,500.0,0.33533076737153633,7.015973284465081,0.04756265848464249,0.008701446119058764,0.11689954721150633,Klein_deformada,0,0.13669401670033215,-0.09606611049655456,5.583933889503445,35249.12294622495,0.05,0.05,0.9830869523773671,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1244433614-1.xml,1244433614.0,31.680746476500662,22.674851228117593,54.355597704618255,1198.6834644430753,0.33631805846317936,8.40531880602882,0.03862918807160907,0.7194738081338659,0.13236565393854052,Klein_deformada,0,0.18542925338698626,-0.09552553337211034,5.584474466627889,84896.01489716087,0.05,0.05,0.9831821244063186,1.0000022018673638,True,True,False
H1L1V1-GSTLAL_AllSky-1244579776-1.xml,1244579776.0,24.088226314020574,22.62044546335833,46.7086717773789,500.0,0.33533076737153633,7.015973284465081,0.04756265848464249,0.008701446119058764,0.11689954721150633,Klein_deformada,0,0.13669401670033215,-0.09606611049655456,5.583933889503445,35249.12294622495,0.05,0.05,0.9830869523773671,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1244562300-1.xml,1244562300.0,73.8499167320162,48.77778124929536,122.62769798131156,1218.7232479180136,0.5438591887711469,7.125417407136572,0.03641995192834047,-0.07812412709371724,0.23867092572751333,Klein_extrema,1,0.2834383281260372,0.05932889939941344,5.739328899399413,85672.53544331934,0.05,0.05,1.0104452287675023,1.0000022386785374,True,True,False
H1L1V1-GSTLAL_AllSky-1244580182-1.xml,1244580182.0,31.680746476500662,22.674851228117593,54.355597704618255,1198.6834644430753,0.33631805846317936,8.40531880602882,0.03862918807160907,0.7194738081338659,0.13236565393854052,Klein_deformada,0,0.18542925338698626,-0.09552553337211034,5.584474466627889,84896.01489716087,0.05,0.05,0.9831821244063186,1.0000022018673638,True,True,False
H1L1V1-GSTLAL_AllSky-1244629354-1.xml,1244629354.0,31.680746476500662,22.674851228117593,54.355597704618255,1198.6834644430753,0.33631805846317936,8.40531880602882,0.03862918807160907,0.7194738081338659,0.13236565393854052,Klein_deformada,0,0.18542925338698626,-0.09552553337211034,5.584474466627889,84896.01489716087,0.05,0.05,0.9831821244063186,1.0000022018673638,True,True,False
H1L1V1-GSTLAL_AllSky-1244635864-1.xml,1244635864.0,31.680746476500662,22.674851228117593,54.355597704618255,1198.6834644430753,0.33631805846317936,8.40531880602882,0.03862918807160907,0.7194738081338659,0.13236565393854052,Klein_deformada,0,0.18542925338698626,-0.09552553337211034,5.584474466627889,84896.01489716087,0.05,0.05,0.9831821244063186,1.0000022018673638,True,True,False
H1L1V1-GSTLAL_AllSky-1244671674-1.xml,1244671674.0,61.85161172623195,54.52172253150551,116.37333425773747,1431.1894992263576,0.5632948803312892,8.581017033528594,0.04525969397391289,-0.3606234473881745,0.33897300874891456,Klein_extrema,1,0.48478886033014534,0.06991055507399135,5.749910555073991,100224.90668955914,0.05,0.05,1.0123081963158436,1.0000026289588064,True,True,False
H1L1V1-GSTLAL_AllSky-1244713996-1.xml,1244713996.0,24.088226314020574,22.62044546335833,46.7086717773789,500.0,0.33533076737153633,7.015973284465081,0.04756265848464249,0.008701446119058764,0.11689954721150633,Klein_deformada,0,0.13669401670033215,-0.09606611049655456,5.583933889503445,35249.12294622495,0.05,0.05,0.9830869523773671,1.000000918452381,True,True,False
H1L1V1-GSTLAL_AllSky-1244711923-1.xml,1244711923.0,31.680746476500662,22.674851228117593,54.355597704618255,1198.6834644430753,0.33631805846317936,8.40531880602882,0.03862918807160907,0.7194738081338659,0.13236565393854052,Klein_deformada,0,0.18542925338698626,-0.09552553337211034,5.584474466627889,84896.01489716087,0.05,0.05,0.9831821244063186,1.0000022018673638,True,True,False
H1L1V1-GSTLAL_AllSky-1244746871-1.xml,1244746871.0,61.85161172623195,54.52172253150551,116.37333425773747,1431.1894992263576,0.5632948803312892,8.581017033528594,0.04525969397391289,-0.3606234473881745,0.33897300874891456,Klein_extrema,1,0.48478886033014534,0.06991055507399135,5.749910555073991,100224.90668955914,0.05,0.05,1.0123081963158436,1.0000026289588064,True,True,False
